moisture,spring_stiffness,displacement_screw_setting,motor_speed,video_id,crack_type
7,1800,0.22,60,GH013520,circumferential_more_than_75%
7,1800,0.22,60,GH013515,open_crack
7,1800,0.22,60,GH013516,open_crack
7,1800,0.22,60,GH013517,open_crack
7,1800,0.22,60,GH013518,open_crack
7,1800,0.22,60,GH013519,open_crack
7,1800,0.22,60,GH013520,open_crack
7,1800,0.22,60,GH013518,crushed
7,1800,0.36,60,GH013522,untouched
7,1800,0.36,60,GH013521,longitudinal_more_than_75%
7,1800,0.36,60,GH013523,longitudinal_more_than_75%
7,1800,0.36,60,GH013524,longitudinal_more_than_75%
7,1800,0.36,60,GH013525,longitudinal_more_than_75%
7,1800,0.36,60,GH013526,longitudinal_more_than_75%
7,1800,0.36,60,GH013526,circumferential_less_than_25%
7,1800,0.36,60,GH013525,circumferential_between_25_50%
7,1800,0.36,60,GH013521,circumferential_more_than_75%
7,1800,0.36,60,GH013523,circumferential_more_than_75%
7,1800,0.36,60,GH013524,circumferential_more_than_75%
7,1800,0.36,60,GH013521,open_crack
7,1800,0.36,60,GH013523,open_crack
7,1800,0.36,60,GH013524,open_crack
7,1800,0.36,60,GH013525,open_crack
7,1800,0.36,45,*GH013585,untouched
7,1800,0.36,45,*GH013580,longitudinal_more_than_75%
7,1800,0.36,45,*GH013581,longitudinal_more_than_75%
7,1800,0.36,45,*GH013582,longitudinal_more_than_75%
7,1800,0.36,45,*GH013583,longitudinal_more_than_75%
7,1800,0.36,45,*GH013584,longitudinal_more_than_75%
7,1800,0.36,45,*GH013581,circumferential_less_than_25%
7,1800,0.36,45,*GH013580,circumferential_between_25_50%
7,1800,0.36,45,*GH013582,circumferential_between_25_50%
7,1800,0.36,45,*GH013583,circumferential_between_50_75%
7,1800,0.36,45,*GH013584,circumferential_more_than_75%
7,1800,0.36,45,*GH013580,open_crack
7,1800,0.36,45,*GH013583,open_crack
7,1800,0.36,45,*GH013584,open_crack
7,1800,0.22,45,*GH013586,longitudinal_more_than_75%
7,1800,0.22,45,*GH013587,longitudinal_more_than_75%
7,1800,0.22,45,*GH013588,longitudinal_more_than_75%
7,1800,0.22,45,*GH013589,longitudinal_more_than_75%
7,1800,0.22,45,*GH013586,circumferential_more_than_75%
7,1800,0.22,45,*GH013587,circumferential_more_than_75%
7,1800,0.22,45,*GH013588,circumferential_more_than_75%
7,1800,0.22,45,*GH013589,circumferential_more_than_75%
7,1800,0.22,45,*GH013586,open_crack
7,1800,0.22,45,*GH013587,open_crack
7,1800,0.22,45,*GH013588,open_crack
7,1800,0.22,45,*GH013589,open_crack
7,1800,0.29,30,*GH013590,longitudinal_more_than_75%
7,1800,0.29,30,*GH013591,longitudinal_more_than_75%
7,1800,0.29,30,*GH013592,longitudinal_more_than_75%
7,1800,0.29,30,*GH013593,longitudinal_more_than_75%
7,1800,0.29,30,*GH013594,longitudinal_more_than_75%
7,1800,0.29,30,*GH013595,longitudinal_more_than_75%
7,1800,0.29,30,*GH013595,circumferential_less_than_25%
7,1800,0.29,30,*GH013591,circumferential_between_25_50%
7,1800,0.29,30,*GH013592,circumferential_between_25_50%
7,1800,0.29,30,*GH013593,circumferential_between_25_50%
7,1800,0.29,30,*GH013590,circumferential_between_50_75%
7,1800,0.29,30,*GH013594,circumferential_more_than_75%
7,1800,0.29,30,*GH013590,open_crack
7,1800,0.29,30,*GH013591,open_crack
7,1800,0.29,30,*GH013592,open_crack
7,1800,0.29,30,*GH013593,open_crack
7,1800,0.29,30,*GH013594,open_crack
7,1800,0.22,30,*GH013596,longitudinal_more_than_75%
7,1800,0.22,30,*GH013597,longitudinal_more_than_75%
7,1800,0.22,30,*GH013598,longitudinal_more_than_75%
7,1800,0.22,30,*GH013599,longitudinal_more_than_75%
7,1800,0.22,30,*GH013600,longitudinal_more_than_75%
7,1800,0.22,30,*GH013601,longitudinal_more_than_75%
7,1800,0.22,30,*GH013597,circumferential_between_50_75%
7,1800,0.22,30,*GH013596,circumferential_more_than_75%
7,1800,0.22,30,*GH013598,circumferential_more_than_75%
7,1800,0.22,30,*GH013599,circumferential_more_than_75%
7,1800,0.22,30,*GH013600,circumferential_more_than_75%
7,1800,0.22,30,*GH013601,circumferential_more_than_75%
7,1800,0.22,30,*GH013596,open_crack
7,1800,0.22,30,*GH013597,open_crack
7,1800,0.22,30,*GH013598,open_crack
7,1800,0.22,30,*GH013599,open_crack
7,1800,0.22,30,*GH013600,open_crack
7,1800,0.22,30,*GH013601,open_crack
7,1800,0.29,45,*GH013602,longitudinal_more_than_75%
7,1800,0.29,45,*GH013603,longitudinal_more_than_75%
7,1800,0.29,45,*GH013604,longitudinal_more_than_75%
7,1800,0.29,45,*GH013605,longitudinal_more_than_75%
7,1800,0.29,45,*GH013606,longitudinal_more_than_75%
7,1800,0.29,45,*GH013607,longitudinal_more_than_75%
7,1800,0.29,45,*GH013603,circumferential_less_than_25%
7,1800,0.29,45,*GH013604,circumferential_between_25_50%
7,1800,0.29,45,*GH013605,circumferential_between_25_50%
7,1800,0.29,45,*GH013607,circumferential_between_25_50%
7,1800,0.29,45,*GH013602,circumferential_between_50_75%
7,1800,0.29,45,*GH013606,circumferential_more_than_75%
7,1800,0.29,45,*GH013602,open_crack
7,1800,0.29,45,*GH013604,open_crack
7,1800,0.29,45,*GH013605,open_crack
7,1800,0.29,45,*GH013606,open_crack
7,1800,0.29,45,*GH013607,open_crack
7,1800,0.29,60,GH013504,longitudinal_between_50_75%
7,1800,0.29,60,GH013503,longitudinal_more_than_75%
7,1800,0.29,60,GH013505,longitudinal_more_than_75%
7,1800,0.29,60,GH013506,longitudinal_more_than_75%
7,1800,0.29,60,GH013507,longitudinal_more_than_75%
7,1800,0.29,60,GH013508,longitudinal_more_than_75%
7,1800,0.29,60,GH013504,circumferential_between_25_50%
7,1800,0.29,60,GH013505,circumferential_between_25_50%
7,1800,0.29,60,GH013506,circumferential_between_25_50%
7,1800,0.29,60,GH013507,circumferential_between_25_50%
7,1800,0.29,60,GH013508,circumferential_between_25_50%
7,1800,0.29,60,GH013503,circumferential_more_than_75%
7,1800,0.29,60,GH013503,open_crack
7,1800,0.29,60,GH013504,open_crack
7,1800,0.29,60,GH013505,open_crack
7,1800,0.29,60,GH013508,open_crack
7,1800,0.22,45,*GH013608,longitudinal_more_than_75%
7,1800,0.22,45,*GH013609,longitudinal_more_than_75%
7,1800,0.22,45,*GH013610,longitudinal_more_than_75%
7,1800,0.22,45,*GH013611,longitudinal_more_than_75%
7,1800,0.22,45,*GH013612,longitudinal_more_than_75%
7,1800,0.22,45,*GH013608,circumferential_more_than_75%
7,1800,0.22,45,*GH013609,circumferential_more_than_75%
7,1800,0.22,45,*GH013610,circumferential_more_than_75%
7,1800,0.22,45,*GH013611,circumferential_more_than_75%
7,1800,0.22,45,*GH013612,circumferential_more_than_75%
7,1800,0.22,45,*GH013608,open_crack
7,1800,0.22,45,*GH013609,open_crack
7,1800,0.22,45,*GH013610,open_crack
7,1800,0.22,45,*GH013611,open_crack
7,1800,0.22,45,*GH013612,open_crack
7,1800,0.36,60,GH013457,untouched
7,1800,0.36,60,GH013460,untouched
7,1800,0.36,60,GH013456,longitudinal_less_than_25%
7,1800,0.36,60,GH013459,longitudinal_less_than_25%
7,1800,0.36,60,GH013455,longitudinal_between_25_50%
7,1800,0.36,60,GH013458,longitudinal_between_50_75%
7,1800,0.36,60,GH013455,circumferential_less_than_25%
7,1800,0.36,60,GH013456,circumferential_less_than_25%
7,1800,0.36,60,GH013458,circumferential_less_than_25%
7,1800,0.36,60,GH013459,circumferential_less_than_25%
7,1800,0.36,60,GH013458,open_crack
7,1800,0.22,60,GH013461,longitudinal_more_than_75%
7,1800,0.22,60,GH013462,longitudinal_more_than_75%
7,1800,0.22,60,GH013463,longitudinal_more_than_75%
7,1800,0.22,60,GH013464,longitudinal_more_than_75%
7,1800,0.22,60,GH013465,longitudinal_more_than_75%
7,1800,0.22,60,GH013466,longitudinal_more_than_75%
7,1800,0.22,60,GH013466,circumferential_between_25_50%
7,1800,0.22,60,GH013462,circumferential_between_50_75%
7,1800,0.22,60,GH013461,circumferential_more_than_75%
7,1800,0.22,60,GH013463,circumferential_more_than_75%
7,1800,0.22,60,GH013464,circumferential_more_than_75%
7,1800,0.22,60,GH013465,circumferential_more_than_75%
7,1800,0.22,60,GH013461,open_crack
7,1800,0.22,60,GH013462,open_crack
7,1800,0.22,60,GH013463,open_crack
7,1800,0.22,60,GH013464,open_crack
7,1800,0.22,60,GH013465,open_crack
7,1800,0.22,60,GH013466,open_crack
7,1800,0.22,30,GH013613,longitudinal_more_than_75%
7,1800,0.22,30,GH013614,longitudinal_more_than_75%
7,1800,0.22,30,GH013615,longitudinal_more_than_75%
7,1800,0.22,30,GH013616,longitudinal_more_than_75%
7,1800,0.22,30,GH013617,longitudinal_more_than_75%
7,1800,0.22,30,GH013618,longitudinal_more_than_75%
7,1800,0.22,30,GH013613,circumferential_more_than_75%
7,1800,0.22,30,GH013614,circumferential_more_than_75%
7,1800,0.22,30,GH013615,circumferential_more_than_75%
7,1800,0.22,30,GH013616,circumferential_more_than_75%
7,1800,0.22,30,GH013617,circumferential_more_than_75%
7,1800,0.22,30,GH013618,circumferential_more_than_75%
7,1800,0.22,30,GH013613,open_crack
7,1800,0.22,30,GH013614,open_crack
7,1800,0.22,30,GH013615,open_crack
7,1800,0.22,30,GH013616,open_crack
7,1800,0.22,30,GH013617,open_crack
7,1800,0.22,30,GH013618,open_crack
7,1800,0.22,30,GH013616,crushed
7,1800,0.36,45,GH013623,untouched
7,1800,0.36,45,GH013619,longitudinal_more_than_75%
7,1800,0.36,45,GH013620,longitudinal_more_than_75%
7,1800,0.36,45,GH013621,longitudinal_more_than_75%
7,1800,0.36,45,GH013622,longitudinal_more_than_75%
7,1800,0.36,45,GH013624,longitudinal_more_than_75%
7,1800,0.36,45,GH013619,circumferential_less_than_25%
7,1800,0.36,45,GH013620,circumferential_less_than_25%
7,1800,0.36,45,GH013621,circumferential_between_25_50%
7,1800,0.36,45,GH013622,circumferential_between_25_50%
7,1800,0.36,45,GH013624,circumferential_between_25_50%
7,1800,0.36,45,GH013619,open_crack
7,1800,0.36,45,GH013622,open_crack
7,1800,0.29,45,GH013625,longitudinal_more_than_75%
7,1800,0.29,45,GH013626,longitudinal_more_than_75%
7,1800,0.29,45,GH013627,longitudinal_more_than_75%
7,1800,0.29,45,GH013628,longitudinal_more_than_75%
7,1800,0.29,45,GH013629,longitudinal_more_than_75%
7,1800,0.29,45,GH013630,longitudinal_more_than_75%
7,1800,0.29,45,GH013627,circumferential_less_than_25%
7,1800,0.29,45,GH013625,circumferential_between_25_50%
7,1800,0.29,45,GH013626,circumferential_between_25_50%
7,1800,0.29,45,GH013628,circumferential_more_than_75%
7,1800,0.29,45,GH013629,circumferential_more_than_75%
7,1800,0.29,45,GH013630,circumferential_more_than_75%
7,1800,0.29,45,GH013625,open_crack
7,1800,0.29,45,GH013626,open_crack
7,1800,0.29,45,GH013628,open_crack
7,1800,0.29,45,GH013629,open_crack
7,1800,0.29,45,GH013630,open_crack
7,1800,0.36,30,GH013632,untouched
7,1800,0.36,30,GH013636,longitudinal_between_50_75%
7,1800,0.36,30,GH013631,longitudinal_more_than_75%
7,1800,0.36,30,GH013633,longitudinal_more_than_75%
7,1800,0.36,30,GH013634,longitudinal_more_than_75%
7,1800,0.36,30,GH013635,longitudinal_more_than_75%
7,1800,0.36,30,GH013636,circumferential_less_than_25%
7,1800,0.36,30,GH013634,circumferential_between_25_50%
7,1800,0.36,30,GH013635,circumferential_between_25_50%
7,1800,0.36,30,GH013631,circumferential_between_50_75%
7,1800,0.36,30,GH013633,circumferential_more_than_75%
7,1800,0.36,30,GH013631,open_crack
7,1800,0.36,30,GH013633,open_crack
7,1800,0.36,30,GH013634,open_crack
7,1800,0.36,30,GH013635,open_crack
7,1800,0.29,60,GH013473,longitudinal_more_than_75%
7,1800,0.29,60,GH013474,longitudinal_more_than_75%
7,1800,0.29,60,GH013475,longitudinal_more_than_75%
7,1800,0.29,60,GH013476,longitudinal_more_than_75%
7,1800,0.29,60,GH013477,longitudinal_more_than_75%
7,1800,0.29,60,GH013478,longitudinal_more_than_75%
7,1800,0.29,60,GH013474,circumferential_between_25_50%
7,1800,0.29,60,GH013474,circumferential_between_50_75%
7,1800,0.29,60,GH013478,circumferential_between_50_75%
7,1800,0.29,60,GH013473,circumferential_more_than_75%
7,1800,0.29,60,GH013476,circumferential_more_than_75%
7,1800,0.29,60,GH013477,circumferential_more_than_75%
7,1800,0.29,60,GH013473,open_crack
7,1800,0.29,60,GH013474,open_crack
7,1800,0.29,60,GH013475,open_crack
7,1800,0.29,60,GH013476,open_crack
7,1800,0.29,60,GH013477,open_crack
7,1800,0.29,60,GH013478,open_crack
7,1800,0.29,30,GH013637,longitudinal_more_than_75%
7,1800,0.29,30,GH013638,longitudinal_more_than_75%
7,1800,0.29,30,GH013639,longitudinal_more_than_75%
7,1800,0.29,30,GH013640,longitudinal_more_than_75%
7,1800,0.29,30,GH013641,longitudinal_more_than_75%
7,1800,0.29,30,GH013643,longitudinal_more_than_75%
7,1800,0.29,30,GH013639,circumferential_between_25_50%
7,1800,0.29,30,GH013637,circumferential_more_than_75%
7,1800,0.29,30,GH013638,circumferential_more_than_75%
7,1800,0.29,30,GH013640,circumferential_more_than_75%
7,1800,0.29,30,GH013641,circumferential_more_than_75%
7,1800,0.29,30,GH013643,circumferential_more_than_75%
7,1800,0.29,30,GH013637,open_crack
7,1800,0.29,30,GH013638,open_crack
7,1800,0.29,30,GH013639,open_crack
7,1800,0.29,30,GH013640,open_crack
7,1800,0.29,30,GH013641,open_crack
7,1800,0.29,30,GH013643,open_crack
7,1800,0.29,30,GH013640,crushed
7,2000,0.36,45,GH012972,untouched
7,2000,0.36,45,GH012967,longitudinal_between_50_75%
7,2000,0.36,45,GH012968,longitudinal_between_50_75%
7,2000,0.36,45,GH012969,longitudinal_between_50_75%
7,2000,0.36,45,GH012971,longitudinal_between_50_75%
7,2000,0.36,45,GH012970,longitudinal_more_than_75%
7,2000,0.36,45,GH012968,circumferential_less_than_25%
7,2000,0.36,45,GH012969,circumferential_less_than_25%
7,2000,0.36,45,GH012970,circumferential_between_25_50%
7,2000,0.36,45,GH012971,circumferential_between_25_50%
7,2000,0.36,45,GH012967,circumferential_between_50_75%
7,2000,0.36,45,GH012967,open_crack
7,2000,0.36,45,GH012970,open_crack
7,2000,0.36,45,GH012971,open_crack
7,2000,0.22,30,GH012973,longitudinal_more_than_75%
7,2000,0.22,30,*GH012974,longitudinal_more_than_75%
7,2000,0.22,30,*GH012975,longitudinal_more_than_75%
7,2000,0.22,30,*GH012976,longitudinal_more_than_75%
7,2000,0.22,30,*GH012977,longitudinal_more_than_75%
7,2000,0.22,30,*GH012978,longitudinal_more_than_75%
7,2000,0.22,30,*GH012974,circumferential_between_25_50%
7,2000,0.22,30,GH012973,circumferential_between_50_75%
7,2000,0.22,30,*GH012976,circumferential_between_50_75%
7,2000,0.22,30,*GH012977,circumferential_between_50_75%
7,2000,0.22,30,*GH012975,circumferential_more_than_75%
7,2000,0.22,30,*GH012978,circumferential_more_than_75%
7,2000,0.22,30,GH012973,open_crack
7,2000,0.22,30,*GH012974,open_crack
7,2000,0.22,30,*GH012975,open_crack
7,2000,0.22,30,*GH012976,open_crack
7,2000,0.22,30,*GH012977,open_crack
7,2000,0.22,30,*GH012978,open_crack
7,2000,0.36,30,GH012981,untouched
7,2000,0.36,30,GH012980,longitudinal_less_than_25%
7,2000,0.36,30,GH012983,longitudinal_less_than_25%
7,2000,0.36,30,GH012984,longitudinal_between_50_75%
7,2000,0.36,30,GH012979,longitudinal_more_than_75%
7,2000,0.36,30,GH012982,longitudinal_more_than_75%
7,2000,0.36,30,GH012980,circumferential_less_than_25%
7,2000,0.36,30,GH012982,circumferential_less_than_25%
7,2000,0.36,30,GH012983,circumferential_less_than_25%
7,2000,0.36,30,GH012984,circumferential_less_than_25%
7,2000,0.36,30,GH012979,circumferential_between_25_50%
7,2000,0.29,30,GH012988,longitudinal_between_50_75%
7,2000,0.29,30,GH012986,longitudinal_more_than_75%
7,2000,0.29,30,GH012987,longitudinal_more_than_75%
7,2000,0.29,30,GH012989,longitudinal_more_than_75%
7,2000,0.29,30,GH012990,longitudinal_more_than_75%
7,2000,0.29,30,GH012986,circumferential_between_25_50%
7,2000,0.29,30,GH012987,circumferential_between_25_50%
7,2000,0.29,30,GH012988,circumferential_between_25_50%
7,2000,0.29,30,GH012990,circumferential_between_25_50%
7,2000,0.29,30,GH012989,circumferential_between_50_75%
7,2000,0.29,30,GH012990,open_crack
7,2000,0.22,45,GH012992,longitudinal_more_than_75%
7,2000,0.22,45,GH012993,longitudinal_more_than_75%
7,2000,0.22,45,GH012994,longitudinal_more_than_75%
7,2000,0.22,45,GH012995,longitudinal_more_than_75%
7,2000,0.22,45,GH012996,longitudinal_more_than_75%
7,2000,0.22,45,GH012997,longitudinal_more_than_75%
7,2000,0.22,45,GH012996,circumferential_between_50_75%
7,2000,0.22,45,GH012997,circumferential_between_50_75%
7,2000,0.22,45,GH012992,circumferential_more_than_75%
7,2000,0.22,45,GH012993,circumferential_more_than_75%
7,2000,0.22,45,GH012994,circumferential_more_than_75%
7,2000,0.22,45,GH012995,circumferential_more_than_75%
7,2000,0.22,45,GH012992,open_crack
7,2000,0.22,45,GH012993,open_crack
7,2000,0.22,45,GH012994,open_crack
7,2000,0.22,45,GH012995,open_crack
7,2000,0.22,45,GH012996,open_crack
7,2000,0.22,45,GH012997,open_crack
7,2000,0.36,60,GH013003,untouched
7,2000,0.36,60,GH012999,longitudinal_less_than_25%
7,2000,0.36,60,GH013000,longitudinal_between_50_75%
7,2000,0.36,60,GH013001,longitudinal_between_50_75%
7,2000,0.36,60,GH013002,longitudinal_between_50_75%
7,2000,0.36,60,GH012998,longitudinal_more_than_75%
7,2000,0.36,60,GH012998,circumferential_less_than_25%
7,2000,0.36,60,GH012999,circumferential_less_than_25%
7,2000,0.36,60,GH013001,circumferential_between_25_50%
7,2000,0.36,60,GH013002,circumferential_between_25_50%
7,2000,0.36,60,GH013000,circumferential_between_50_75%
7,2000,0.36,60,GH013001,open_crack
7,2000,0.36,60,GH013002,open_crack
7,2000,0.29,60,GH013006,longitudinal_less_than_25%
7,2000,0.29,60,GH013008,longitudinal_between_50_75%
7,2000,0.29,60,GH013009,longitudinal_between_50_75%
7,2000,0.29,60,GH013004,longitudinal_more_than_75%
7,2000,0.29,60,GH013005,longitudinal_more_than_75%
7,2000,0.29,60,GH013007,longitudinal_more_than_75%
7,2000,0.29,60,GH013006,circumferential_less_than_25%
7,2000,0.29,60,GH013005,circumferential_between_25_50%
7,2000,0.29,60,GH013008,circumferential_between_25_50%
7,2000,0.29,60,GH013009,circumferential_between_25_50%
7,2000,0.29,60,GH013004,circumferential_between_50_75%
7,2000,0.29,60,GH013007,circumferential_between_50_75%
7,2000,0.29,60,GH013004,open_crack
7,2000,0.29,60,GH013005,open_crack
7,2000,0.29,60,GH013008,open_crack
7,2000,0.29,60,GH013009,open_crack
7,2000,0.22,60,GH013010,longitudinal_more_than_75%
7,2000,0.22,60,GH013011,longitudinal_more_than_75%
7,2000,0.22,60,GH013012,longitudinal_more_than_75%
7,2000,0.22,60,GH013013,longitudinal_more_than_75%
7,2000,0.22,60,GH013014,longitudinal_more_than_75%
7,2000,0.22,60,GH013015,longitudinal_more_than_75%
7,2000,0.22,60,GH013011,circumferential_between_50_75%
7,2000,0.22,60,GH013012,circumferential_between_50_75%
7,2000,0.22,60,GH013013,circumferential_between_50_75%
7,2000,0.22,60,GH013014,circumferential_between_50_75%
7,2000,0.22,60,GH013010,circumferential_more_than_75%
7,2000,0.22,60,GH013015,circumferential_more_than_75%
7,2000,0.22,60,GH013010,open_crack
7,2000,0.22,60,GH013011,open_crack
7,2000,0.22,60,GH013012,open_crack
7,2000,0.22,60,GH013013,open_crack
7,2000,0.22,60,GH013014,open_crack
7,2000,0.22,60,GH013015,open_crack
7,2000,0.29,45,GH013016,longitudinal_between_50_75%
7,2000,0.29,45,GH013018,longitudinal_between_50_75%
7,2000,0.29,45,GH013019,longitudinal_between_50_75%
7,2000,0.29,45,GH013017,longitudinal_more_than_75%
7,2000,0.29,45,GH013020,longitudinal_more_than_75%
7,2000,0.29,45,GH013021,longitudinal_more_than_75%
7,2000,0.29,45,GH013016,circumferential_between_25_50%
7,2000,0.29,45,GH013017,circumferential_between_25_50%
7,2000,0.29,45,GH013018,circumferential_between_25_50%
7,2000,0.29,45,GH013019,circumferential_between_25_50%
7,2000,0.29,45,GH013020,circumferential_between_50_75%
7,2000,0.29,45,GH013021,circumferential_between_50_75%
7,2000,0.29,45,GH013016,open_crack
7,2000,0.29,45,GH013017,open_crack
7,2000,0.29,45,GH013018,open_crack
7,2000,0.29,45,GH013019,open_crack
7,2000,0.29,45,GH013020,open_crack
7,2000,0.29,45,GH013021,open_crack
7,2000,0.36,30,GH013024,untouched
7,2000,0.36,30,GH013027,untouched
7,2000,0.36,30,GH013023,longitudinal_between_50_75%
7,2000,0.36,30,GH013025,longitudinal_between_50_75%
7,2000,0.36,30,GH013026,longitudinal_between_50_75%
7,2000,0.36,30,GH013022,longitudinal_more_than_75%
7,2000,0.36,30,GH013022,circumferential_less_than_25%
7,2000,0.36,30,GH013023,circumferential_less_than_25%
7,2000,0.36,30,GH013025,circumferential_less_than_25%
7,2000,0.36,30,GH013026,circumferential_less_than_25%
7,2000,0.22,60,GH013028,longitudinal_more_than_75%
7,2000,0.22,60,GH013029,longitudinal_more_than_75%
7,2000,0.22,60,GH013030,longitudinal_more_than_75%
7,2000,0.22,60,GH013031,longitudinal_more_than_75%
7,2000,0.22,60,GH013032,longitudinal_more_than_75%
7,2000,0.22,60,GH013033,longitudinal_more_than_75%
7,2000,0.22,60,GH013028,circumferential_between_50_75%
7,2000,0.22,60,GH013031,circumferential_between_50_75%
7,2000,0.22,60,GH013029,circumferential_more_than_75%
7,2000,0.22,60,GH013030,circumferential_more_than_75%
7,2000,0.22,60,GH013032,circumferential_more_than_75%
